event-id,visible,timestamp,long,lat,location-error-text,sensor-type,individual-taxon-canonical-name,swallow_id,individual-local-identifier,study-name
2549648166,TRUE,57:22.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648167,TRUE,59:39.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648168,TRUE,54:43.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648169,TRUE,58:55.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648170,TRUE,05:20.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648171,TRUE,52:55.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648172,TRUE,56:32.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648173,TRUE,54:10.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648174,TRUE,54:21.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648175,TRUE,55:22.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648176,TRUE,55:21.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648177,TRUE,50:15.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648178,TRUE,56:33.0,-47.81,-17.1,-19.8:-48.16:-13.95:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648179,TRUE,46:41.0,-47.81,-17.1,-19.8:-48.16:-13.5:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648180,TRUE,00:54.0,-47.81,-17.1,-19.8:-48.16:-13.5:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648181,TRUE,48:33.0,-47.81,-17.1,-19.8:-48.16:-13.5:-47.47,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648182,TRUE,55:21.0,-47.81,-17.1,-19.8:-48.16:-13.05:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648183,TRUE,46:41.0,-47.81,-17.1,-19.8:-48.16:-12.6:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648184,TRUE,55:21.0,-47.81,-17.1,-19.8:-48.16:-11.7:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648185,TRUE,50:49.0,-47.81,-17.1,-19.8:-48.16:-11.25:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648186,TRUE,56:33.0,-47.81,-17.1,-19.8:-48.16:-11.25:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648187,TRUE,46:41.0,-47.81,-17.1,-19.8:-48.16:-10.8:-47.43,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648188,TRUE,55:21.0,-47.81,-17.1,-19.8:-48.16:-10.8:-47.34,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648189,TRUE,46:44.0,-47.81,-17.1,-19.8:-48.24:-10.35:-47.37,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648190,TRUE,57:50.0,-47.81,-17.1,-19.8:-48.28:-10.35:-47.32,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648191,TRUE,43:53.0,-47.78,-16.65,-19.8:-48.29:-10.35:-47.31,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648192,TRUE,59:44.0,-47.78,-16.65,-19.8:-48.28:-9.9:-47.21,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648193,TRUE,48:31.0,-47.78,-16.65,-19.8:-48.18:-9.45:-47.06,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648194,TRUE,57:59.0,-47.78,-16.65,-19.8:-48.16:-9.45:-46.86,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648195,TRUE,39:54.0,-47.78,-16.65,-19.8:-48.18:-9:-46.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648196,TRUE,57:08.0,-47.78,-16.65,-19.8:-48.25:-8.55:-46.6,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648197,TRUE,41:41.0,-47.78,-16.65,-19.8:-48.28:-8.55:-46.5,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648198,TRUE,02:05.0,-47.78,-16.65,-19.8:-48.28:-8.55:-46.6,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648199,TRUE,41:41.0,-47.78,-16.65,-19.8:-48.28:-8.55:-46.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648200,TRUE,56:33.0,-47.78,-16.65,-19.8:-48.28:-8.1:-46.74,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648201,TRUE,35:30.0,-47.78,-16.65,-19.8:-48.41:-7.65:-46.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648202,TRUE,58:37.0,-47.78,-16.65,-20.25:-48.43:-7.65:-46.78,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648203,TRUE,29:50.0,-47.78,-16.65,-20.25:-48.49:-7.65:-46.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648204,TRUE,03:16.0,-47.78,-16.65,-20.25:-48.72:-7.65:-47.14,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648205,TRUE,30:01.0,-47.78,-16.65,-20.25:-48.73:-7.65:-47.14,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648206,TRUE,03:20.0,-47.81,-16.65,-20.25:-48.73:-7.2:-47.15,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648207,TRUE,37:56.0,-47.81,-16.65,-19.8:-48.74:-7.2:-47.18,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648208,TRUE,01:34.0,-47.81,-16.2,-20.25:-48.88:-7.2:-47.18,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648209,TRUE,37:24.0,-47.81,-16.2,-20.25:-49.15:-6.75:-47.18,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648210,TRUE,02:10.0,-47.91,-15.75,-20.25:-49.69:-5.85:-47.2,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648211,TRUE,44:12.0,-47.94,-15.75,-20.25:-50:-5.4:-47.2,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648212,TRUE,00:22.0,-47.97,-14.85,-20.25:-50.71:-4.5:-47.18,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648213,TRUE,45:07.0,-48.42,-13.5,-20.25:-52.34:-4.05:-47.21,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648214,TRUE,17:04.0,-51.62,-9.9,-18.9:-54.25:-0.45:-47.65,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648215,TRUE,59:24.0,-52.6,-8.55,-16.65:-55.04:0.45:-51.1,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648216,TRUE,15:55.0,-52.73,-8.55,-16.65:-55.04:0.45:-51.17,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648217,TRUE,04:51.0,-53.33,-7.65,-16.2:-55.49:0.45:-51.36,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648218,TRUE,19:58.0,-54.07,-6.3,-15.75:-55.49:0:-51.69,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648219,TRUE,04:12.0,-54.48,-4.95,-15.75:-55.49:-0.45:-52.02,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648220,TRUE,22:22.0,-54.97,-4.05,-14.85:-55.49:-0.45:-52.59,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648221,TRUE,04:03.0,-55.04,-4.05,-14.4:-55.49:-0.45:-52.84,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648222,TRUE,29:07.0,-55.04,-4.05,-13.95:-55.49:-0.45:-52.91,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648223,TRUE,01:01.0,-55.04,-4.05,-13.5:-55.56:-0.45:-53.05,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648224,TRUE,22:48.0,-55.04,-4.05,-13.05:-55.63:-0.45:-53.18,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648225,TRUE,07:24.0,-55.04,-4.05,-9.45:-55.8:-0.45:-54.27,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648226,TRUE,23:18.0,-55.04,-3.6,-8.1:-55.87:-0.45:-54.41,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648227,TRUE,10:54.0,-55.04,-3.6,-8.1:-55.87:-0.45:-54.59,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648228,TRUE,24:45.0,-55.04,-3.6,-8.1:-55.87:-0.45:-54.68,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648229,TRUE,10:16.0,-55.04,-3.6,-7.65:-55.87:-0.45:-54.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648230,TRUE,20:22.0,-55.04,-3.6,-7.65:-55.87:-0.45:-54.89,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648231,TRUE,06:45.0,-55.04,-3.6,-7.2:-55.87:-0.45:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648232,TRUE,19:21.0,-55.04,-3.6,-7.2:-55.94:-0.45:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648233,TRUE,08:48.0,-55.04,-3.6,-6.75:-55.94:-0.45:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648234,TRUE,26:34.0,-55.04,-3.6,-6.75:-55.94:-0.9:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648235,TRUE,06:53.0,-55.04,-3.6,-6.75:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648236,TRUE,28:15.0,-55.18,-3.6,-6.75:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648237,TRUE,09:33.0,-55.18,-3.6,-6.75:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648238,TRUE,32:50.0,-55.18,-3.6,-6.75:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648239,TRUE,05:46.0,-55.31,-3.6,-6.75:-55.94:-0.9:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648240,TRUE,21:37.0,-55.25,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648241,TRUE,08:33.0,-55.18,-3.6,-6.3:-55.94:-0.9:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648242,TRUE,18:04.0,-55.11,-3.6,-6.3:-55.94:-0.9:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648243,TRUE,08:33.0,-55.11,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648244,TRUE,22:44.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648245,TRUE,04:47.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648246,TRUE,20:30.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648247,TRUE,07:25.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648248,TRUE,25:30.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.97,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648249,TRUE,07:51.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648250,TRUE,25:56.0,-55.04,-3.6,-6.3:-55.94:-0.9:-54.9,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648251,TRUE,05:02.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648252,TRUE,19:46.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648253,TRUE,03:58.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.72,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648254,TRUE,18:16.0,-55.04,-3.6,-6.3:-55.87:-0.9:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648255,TRUE,03:35.0,-55.04,-3.6,-6.3:-55.8:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648256,TRUE,17:44.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648257,TRUE,03:42.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648258,TRUE,18:04.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648259,TRUE,00:56.0,-55.04,-3.6,-6.3:-55.87:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648260,TRUE,20:12.0,-55.11,-3.6,-6.3:-55.87:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648261,TRUE,59:52.0,-55.11,-3.6,-6.75:-55.8:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648262,TRUE,17:32.0,-55.11,-3.6,-6.75:-55.8:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648263,TRUE,04:13.0,-55.11,-3.6,-6.75:-55.8:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648264,TRUE,19:39.0,-55.11,-3.6,-6.75:-55.63:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648265,TRUE,02:51.0,-55.04,-3.6,-6.75:-55.63:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648266,TRUE,16:38.0,-55.04,-3.6,-6.3:-55.63:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648267,TRUE,03:49.0,-55.04,-3.6,-6.3:-55.63:-1.35:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648268,TRUE,24:39.0,-55.04,-3.6,-6.3:-55.63:-1.35:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648269,TRUE,59:27.0,-55.04,-3.6,-6.3:-55.63:-1.35:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648270,TRUE,18:13.0,-55.04,-3.6,-6.3:-55.63:-1.35:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648271,TRUE,03:33.0,-55.04,-3.6,-6.3:-55.63:-1.35:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648272,TRUE,19:32.0,-55.04,-3.6,-6.3:-55.63:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648273,TRUE,58:22.0,-55.04,-3.6,-6.3:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648274,TRUE,29:59.0,-55.04,-3.6,-6.3:-55.56:-1.8:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648275,TRUE,59:00.0,-55.04,-3.6,-6.3:-55.56:-1.8:-54.52,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648276,TRUE,19:14.0,-55.04,-3.6,-5.85:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648277,TRUE,00:06.0,-55.04,-3.6,-5.85:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648278,TRUE,18:19.0,-55.04,-3.6,-5.4:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648279,TRUE,57:59.0,-55.04,-3.15,-5.4:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648280,TRUE,20:00.0,-55.04,-3.15,-5.4:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648281,TRUE,58:23.0,-54.97,-3.15,-5.4:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648282,TRUE,15:24.0,-54.97,-2.7,-5.4:-55.56:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648283,TRUE,57:59.0,-54.52,-2.7,-4.95:-55.49:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648284,TRUE,22:23.0,-54.52,-2.7,-4.95:-55.49:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648285,TRUE,00:48.0,-54.52,-2.7,-4.95:-55.49:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648286,TRUE,15:00.0,-54.52,-2.7,-4.95:-55.49:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648287,TRUE,55:21.0,-54.52,-2.7,-4.5:-55.49:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648288,TRUE,19:40.0,-54.52,-2.7,-4.05:-55.11:-1.8:-53.68,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648289,TRUE,55:43.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.27,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648290,TRUE,22:48.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648291,TRUE,56:44.0,-54.52,-2.7,-4.05:-55.11:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648292,TRUE,15:57.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648293,TRUE,59:57.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648294,TRUE,23:19.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648295,TRUE,56:47.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648296,TRUE,21:39.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648297,TRUE,55:38.0,-54.52,-2.7,-4.05:-55.11:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648298,TRUE,18:57.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648299,TRUE,56:47.0,-54.52,-2.7,-4.05:-55.11:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648300,TRUE,15:57.0,-54.52,-2.7,-4.05:-55.42:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648301,TRUE,00:45.0,-54.52,-2.7,-4.05:-55.42:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648302,TRUE,24:47.0,-54.52,-2.7,-4.05:-55.42:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648303,TRUE,02:26.0,-54.52,-2.7,-4.05:-55.42:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648304,TRUE,23:07.0,-54.52,-2.7,-4.05:-55.42:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648305,TRUE,02:26.0,-54.52,-2.7,-4.05:-55.42:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648306,TRUE,18:26.0,-54.52,-2.7,-4.05:-55.35:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648307,TRUE,59:39.0,-54.52,-2.7,-4.05:-55.04:-1.8:-54.45,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648308,TRUE,22:10.0,-54.52,-2.7,-4.05:-55.04:-1.8:-54.07,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648309,TRUE,56:56.0,-54.52,-2.7,-4.05:-55.04:-1.8:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648310,TRUE,18:03.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648311,TRUE,54:36.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648312,TRUE,11:37.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648313,TRUE,51:45.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648314,TRUE,14:11.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648315,TRUE,55:53.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648316,TRUE,14:50.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648317,TRUE,53:11.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648318,TRUE,13:24.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648319,TRUE,52:27.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648320,TRUE,14:11.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648321,TRUE,54:54.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648322,TRUE,15:58.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648323,TRUE,51:11.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648324,TRUE,17:49.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648325,TRUE,56:45.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648326,TRUE,20:25.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648327,TRUE,54:02.0,-54.52,-2.7,-4.05:-55.04:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648328,TRUE,14:08.0,-54.52,-2.7,-4.05:-55.35:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648329,TRUE,03:00.0,-54.52,-2.7,-4.05:-55.42:-0.9:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648330,TRUE,15:32.0,-54.52,-2.7,-4.05:-55.8:-0.45:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648331,TRUE,04:06.0,-54.52,-2.7,-4.05:-55.87:-0.45:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648332,TRUE,25:32.0,-54.52,-2.7,-4.05:-55.87:-0.9:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648333,TRUE,05:07.0,-54.52,-2.7,-4.05:-55.87:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648334,TRUE,23:06.0,-54.52,-2.7,-4.05:-55.87:-1.35:-54,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648335,TRUE,55:24.0,-54.52,-2.7,-4.05:-55.42:-1.35:-53.62,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648336,TRUE,18:24.0,-54.52,-2.7,-4.05:-55.35:-1.35:-53.62,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
2549648337,TRUE,54:06.0,-54.52,-2.7,-4.05:-55.04:-1.35:-53.62,solar-geolocator,Hirundo rustica,H989,H989,Argentine Barn Swallows
